date,avg_textblob_polarity,std_textblob_polarity,article_count,avg_custom_polarity,std_custom_polarity,total_positive_words,total_negative_words,avg_article_length,total_words,sentiment_intensity,sentiment_volatility,pos_neg_ratio
2022-11-25,0.0667,,1,1.0,,2,0,268.0,40,0.0667,,2.0
2022-11-26,0.1341,0.0953,2,0.5,0.7071,2,0,271.0,80,0.1341,0.0953,2.0
2022-11-28,0.05,0.0707,2,0.0,0.0,0,0,282.0,78,0.05,0.0707,0.0
2022-11-30,0.0667,,1,1.0,,2,0,266.0,40,0.0667,,2.0
2022-12-01,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2022-12-11,0.0833,0.0236,2,0.5,0.7071,2,0,273.5,80,0.0833,0.0236,2.0
2022-12-12,0.0969,0.0953,3,0.0,0.0,0,0,283.6667,120,0.0969,0.0953,0.0
2022-12-14,0.0667,,1,1.0,,2,0,266.0,40,0.0667,,2.0
2022-12-16,0.1667,0.2333,3,0.4444,0.5092,4,1,280.3333,120,0.1667,0.2333,4.0
2022-12-17,0.05,0.0707,2,0.0,0.0,0,0,291.0,80,0.05,0.0707,0.0
2022-12-18,0.4333,,1,0.3333,,2,1,292.0,42,0.4333,,2.0
2022-12-21,0.05,0.0707,2,0.0,0.0,0,0,291.0,80,0.05,0.0707,0.0
2022-12-24,0.0,,1,0.0,,0,0,283.0,38,0.0,,0.0
2022-12-25,0.2014,,1,0.0,,0,0,282.0,40,0.2014,,0.0
2022-12-26,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2022-12-27,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2022-12-30,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2022-12-31,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-01-02,0.0667,,1,1.0,,2,0,268.0,42,0.0667,,2.0
2023-01-03,0.1625,0.2298,2,0.5,0.7071,3,0,262.0,72,0.1625,0.2298,3.0
2023-01-04,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-01-05,0.0379,0.0536,2,0.0,0.0,0,0,204.5,56,0.0379,0.0536,0.0
2023-01-07,0.1341,0.0953,2,0.5,0.7071,2,0,273.0,80,0.1341,0.0953,2.0
2023-01-08,0.0,,1,0.0,,0,0,283.0,38,0.0,,0.0
2023-01-09,0.0,,1,0.0,,0,0,283.0,38,0.0,,0.0
2023-01-10,0.0667,,1,1.0,,2,0,266.0,40,0.0667,,2.0
2023-01-11,0.0,,1,0.0,,0,0,289.0,40,0.0,,0.0
2023-01-13,0.1778,0.2269,3,0.3333,0.5774,3,0,285.6667,120,0.1778,0.2269,3.0
2023-01-14,0.0833,0.0236,2,0.5,0.7071,2,0,273.5,80,0.0833,0.0236,2.0
2023-01-15,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-01-16,0.2386,0.0526,2,0.0,0.0,0,0,210.0,60,0.2386,0.0526,0.0
2023-01-17,0.0333,0.0471,2,0.5,0.7071,2,0,225.0,65,0.0333,0.0471,2.0
2023-01-19,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-01-21,0.0667,,1,1.0,,2,0,262.0,40,0.0667,,2.0
2023-01-22,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-01-23,0.0,,1,0.0,,0,0,182.0,25,0.0,,0.0
2023-01-24,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-01-25,0.4333,,1,1.0,,2,0,292.0,42,0.4333,,2.0
2023-01-26,0.2258,0.2936,2,1.0,0.0,5,0,244.5,71,0.2258,0.2936,5.0
2023-01-28,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-01-29,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-01-30,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-01-31,0.0333,0.0471,2,0.5,0.7071,2,0,284.5,82,0.0333,0.0471,2.0
2023-02-01,0.0667,,1,1.0,,2,0,262.0,40,0.0667,,2.0
2023-02-04,0.4333,,1,1.0,,3,0,292.0,42,0.4333,,3.0
2023-02-05,0.4333,,1,0.3333,,2,1,293.0,42,0.4333,,2.0
2023-02-06,0.0,,1,0.0,,0,0,289.0,40,0.0,,0.0
2023-02-08,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-02-09,0.0,,1,0.0,,0,0,181.0,25,0.0,,0.0
2023-02-10,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-02-13,0.25,0.2593,2,1.0,0.0,4,0,278.5,82,0.25,0.2593,4.0
2023-02-14,0.2014,,1,0.0,,0,0,278.0,40,0.2014,,0.0
2023-02-15,0.4333,,1,0.3333,,2,1,293.0,42,0.4333,,2.0
2023-02-16,0.2667,0.2357,2,0.5,0.7071,2,0,286.5,82,0.2667,0.2357,2.0
2023-02-18,0.0833,0.0236,2,0.5,0.7071,2,0,273.5,80,0.0833,0.0236,2.0
2023-02-20,0.1889,0.2117,3,1.0,0.0,6,0,273.3333,122,0.1889,0.2117,6.0
2023-02-21,0.1007,0.1424,2,0.0,0.0,0,0,293.5,80,0.1007,0.1424,0.0
2023-02-22,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-02-23,0.2014,,1,0.0,,0,0,278.0,40,0.2014,,0.0
2023-02-25,0.4333,,1,1.0,,3,0,292.0,42,0.4333,,3.0
2023-02-26,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-02-28,0.0,,1,0.0,,0,0,283.0,38,0.0,,0.0
2023-03-01,0.0667,,1,1.0,,2,0,262.0,40,0.0667,,2.0
2023-03-03,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-03-05,0.0,,1,0.0,,0,0,301.0,40,0.0,,0.0
2023-03-06,0.4333,,1,0.3333,,2,1,292.0,42,0.4333,,2.0
2023-03-08,0.4333,,1,1.0,,3,0,291.0,42,0.4333,,3.0
2023-03-09,0.0667,,1,1.0,,2,0,262.0,40,0.0667,,2.0
2023-03-10,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-03-14,0.0,,1,0.0,,0,0,283.0,38,0.0,,0.0
2023-03-15,0.4333,,1,1.0,,2,0,291.0,42,0.4333,,2.0
2023-03-17,0.1837,0.1856,4,0.25,0.5,4,0,268.75,150,0.1837,0.1856,4.0
2023-03-21,0.0333,0.0471,2,0.5,0.7071,2,0,223.0,65,0.0333,0.0471,2.0
2023-03-22,0.0,,1,0.0,,0,0,283.0,38,0.0,,0.0
2023-03-26,0.2667,0.2357,2,0.5,0.7071,2,0,286.5,82,0.2667,0.2357,2.0
2023-03-27,0.0833,0.0236,2,0.5,0.7071,2,0,273.5,80,0.0833,0.0236,2.0
2023-03-30,0.0667,,1,1.0,,2,0,262.0,40,0.0667,,2.0
2023-04-02,0.0,,1,0.0,,0,0,134.0,19,0.0,,0.0
2023-04-03,0.0667,,1,1.0,,2,0,262.0,40,0.0667,,2.0
2023-04-04,0.0667,,1,1.0,,2,0,266.0,40,0.0667,,2.0
2023-04-08,0.2167,0.3064,2,0.1667,0.2357,2,1,289.0,80,0.2167,0.3064,2.0
2023-04-10,0.1906,,1,0.0,,0,0,291.0,42,0.1906,,0.0
2023-04-11,0.2014,,1,0.0,,0,0,286.0,40,0.2014,,0.0
2023-04-12,0.1453,0.0641,2,0.0,0.0,0,0,286.0,82,0.1453,0.0641,0.0
2023-04-14,0.2014,,1,0.0,,0,0,286.0,40,0.2014,,0.0
2023-04-15,0.25,0.2593,2,1.0,0.0,5,0,277.0,82,0.25,0.2593,5.0
2023-04-16,0.4333,,1,1.0,,2,0,291.0,42,0.4333,,2.0
2023-04-17,0.0,,1,0.0,,0,0,142.0,20,0.0,,0.0
2023-04-18,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-04-21,0.2583,0.2711,2,1.0,0.0,5,0,247.5,72,0.2583,0.2711,5.0
2023-04-22,0.0667,,1,1.0,,2,0,262.0,40,0.0667,,2.0
2023-04-23,0.05,0.0707,2,0.5,0.7071,1,0,206.0,59,0.05,0.0707,1.0
2023-04-24,0.0,,1,0.0,,0,0,285.0,38,0.0,,0.0
2023-04-25,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-04-27,0.0,,1,0.0,,0,0,140.0,19,0.0,,0.0
2023-04-28,0.0333,0.0471,2,0.5,0.7071,2,0,221.0,65,0.0333,0.0471,2.0
2023-04-29,0.0667,,1,1.0,,2,0,268.0,42,0.0667,,2.0
2023-05-02,0.2333,0.2325,4,0.8333,0.3333,7,1,251.25,144,0.2333,0.2325,7.0
2023-05-03,0.2014,,1,0.0,,0,0,295.0,42,0.2014,,0.0
2023-05-04,0.4333,,1,1.0,,2,0,291.0,42,0.4333,,2.0
2023-05-05,0.1667,0.2333,3,0.6667,0.5774,5,0,280.0,120,0.1667,0.2333,5.0
2023-05-07,0.0,,1,0.0,,0,0,131.0,19,0.0,,0.0
2023-05-08,0.0,,1,0.0,,0,0,301.0,40,0.0,,0.0
2023-05-09,0.2014,,1,0.0,,0,0,280.0,40,0.2014,,0.0
2023-05-11,0.2014,,1,0.0,,0,0,286.0,40,0.2014,,0.0
2023-05-12,0.0667,,1,1.0,,2,0,266.0,40,0.0667,,2.0
2023-05-13,0.4333,,1,1.0,,3,0,291.0,42,0.4333,,3.0
2023-05-14,0.0953,0.1348,2,0.0,0.0,0,0,285.0,78,0.0953,0.1348,0.0
2023-05-15,0.0333,0.0471,2,0.5,0.7071,2,0,275.5,78,0.0333,0.0471,2.0
2023-05-17,0.0667,,1,1.0,,2,0,262.0,40,0.0667,,2.0
2023-05-18,0.05,0.0707,2,0.0,0.0,0,0,291.0,80,0.05,0.0707,0.0
2023-05-20,0.4333,,1,1.0,,2,0,292.0,42,0.4333,,2.0
2023-05-21,0.1007,0.1424,2,0.0,0.0,0,0,294.0,80,0.1007,0.1424,0.0
2023-05-24,0.0833,0.0236,2,0.5,0.7071,2,0,273.5,80,0.0833,0.0236,2.0
2023-05-25,0.2014,,1,0.0,,0,0,286.0,40,0.2014,,0.0
2023-05-28,0.2014,,1,0.0,,0,0,286.0,40,0.2014,,0.0
2023-05-29,0.0333,0.0471,2,0.5,0.7071,2,0,284.5,80,0.0333,0.0471,2.0
2023-05-31,0.4333,,1,1.0,,2,0,291.0,42,0.4333,,2.0
2023-06-01,0.1435,0.0454,3,0.0,0.0,0,0,263.6667,112,0.1435,0.0454,0.0
2023-06-02,0.4333,,1,1.0,,3,0,292.0,42,0.4333,,3.0
2023-06-03,0.3201,0.1602,2,0.1667,0.2357,2,1,212.5,60,0.3201,0.1602,2.0
2023-06-04,0.1098,0.1296,2,0.5,0.7071,1,0,247.5,70,0.1098,0.1296,1.0
2023-06-05,0.05,0.0707,2,0.0,0.0,0,0,282.0,78,0.05,0.0707,0.0
2023-06-06,0.4333,,1,0.3333,,2,1,292.0,42,0.4333,,2.0
2023-06-08,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-06-09,0.2167,0.3064,2,0.5,0.7071,2,0,212.0,61,0.2167,0.3064,2.0
2023-06-10,0.1227,0.0702,3,0.3333,0.5774,2,0,275.6667,120,0.1227,0.0702,2.0
2023-06-12,0.1341,0.0953,2,0.5,0.7071,2,0,278.0,82,0.1341,0.0953,2.0
2023-06-13,0.275,0.2239,2,0.5,0.7071,3,0,234.0,69,0.275,0.2239,3.0
2023-06-15,0.2,0.2028,3,0.4444,0.5092,4,1,280.6667,124,0.2,0.2028,4.0
2023-06-16,0.0333,0.0471,2,0.5,0.7071,2,0,275.5,78,0.0333,0.0471,2.0
2023-06-18,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-06-19,0.2014,,1,0.0,,0,0,284.0,40,0.2014,,0.0
2023-06-24,0.2014,,1,0.0,,0,0,286.0,40,0.2014,,0.0
2023-06-27,0.0,,1,0.0,,0,0,289.0,40,0.0,,0.0
2023-06-28,0.4333,,1,1.0,,2,0,292.0,42,0.4333,,2.0
2023-06-29,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-07-04,0.0,,1,0.0,,0,0,283.0,38,0.0,,0.0
2023-07-07,0.05,0.0707,2,0.0,0.0,0,0,282.0,78,0.05,0.0707,0.0
2023-07-08,0.2014,,1,0.0,,0,0,282.0,40,0.2014,,0.0
2023-07-09,0.0667,,1,1.0,,2,0,268.0,40,0.0667,,2.0
2023-07-10,0.4333,,1,0.3333,,2,1,292.0,42,0.4333,,2.0
2023-07-11,0.1167,,1,0.0,,0,0,183.0,27,0.1167,,0.0
2023-07-12,0.05,0.0707,2,0.0,0.0,0,0,283.0,78,0.05,0.0707,0.0
2023-07-13,0.1167,,1,0.0,,0,0,188.0,27,0.1167,,0.0
2023-07-14,0.0,,1,0.0,,0,0,182.0,26,0.0,,0.0
2023-07-15,0.0833,0.0236,2,0.5,0.7071,2,0,274.5,82,0.0833,0.0236,2.0
2023-07-16,0.1341,0.0953,2,0.5,0.7071,2,0,280.5,82,0.1341,0.0953,2.0
2023-07-20,0.1005,0.1007,3,0.0,0.0,0,0,286.0,122,0.1005,0.1007,0.0
2023-07-21,0.0671,0.1163,3,0.0,0.0,0,0,292.3333,120,0.0671,0.1163,0.0
2023-07-23,0.1116,0.0778,3,0.6667,0.5774,4,0,271.0,120,0.1116,0.0778,4.0
2023-07-25,0.1341,0.0953,2,0.5,0.7071,2,0,276.5,82,0.1341,0.0953,2.0
2023-07-27,0.0667,,1,1.0,,2,0,262.0,40,0.0667,,2.0
2023-07-28,0.25,0.2593,2,0.6667,0.4714,4,1,279.0,82,0.25,0.2593,4.0
2023-07-30,0.1005,0.1007,3,0.0,0.0,0,0,286.0,120,0.1005,0.1007,0.0
2023-08-03,0.4333,,1,1.0,,2,0,292.0,42,0.4333,,2.0
2023-08-04,0.05,0.0707,2,0.0,0.0,0,0,232.5,65,0.05,0.0707,0.0
2023-08-05,0.0,,1,0.0,,0,0,285.0,38,0.0,,0.0
2023-08-06,0.1906,,1,0.0,,0,0,283.0,40,0.1906,,0.0
2023-08-07,0.2861,0.17,3,0.4444,0.5092,5,1,265.6667,114,0.2861,0.17,5.0
2023-08-08,0.05,0.0707,2,0.0,0.0,0,0,282.0,78,0.05,0.0707,0.0
2023-08-09,0.1515,0.172,5,0.6,0.5477,7,0,282.0,204,0.1515,0.172,7.0
2023-08-12,0.0667,0.0,2,1.0,0.0,4,0,265.0,80,0.0667,0.0,4.0
2023-08-13,0.0556,0.0509,3,0.3333,0.5774,2,0,276.6667,118,0.0556,0.0509,2.0
2023-08-15,0.0667,,1,1.0,,2,0,262.0,40,0.0667,,2.0
2023-08-16,0.0667,,1,1.0,,2,0,268.0,42,0.0667,,2.0
2023-08-17,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-08-18,0.2014,,1,0.0,,0,0,287.0,40,0.2014,,0.0
2023-08-19,0.0,,1,0.0,,0,0,289.0,40,0.0,,0.0
2023-08-21,0.1125,0.0177,2,0.0,0.0,0,0,253.0,72,0.1125,0.0177,0.0
2023-08-22,0.2116,0.2168,3,0.3333,0.5774,2,0,287.0,122,0.2116,0.2168,2.0
2023-08-24,0.0556,0.0509,3,0.3333,0.5774,2,0,282.6667,120,0.0556,0.0509,2.0
2023-08-26,0.0833,0.0236,2,0.5,0.7071,2,0,274.5,82,0.0833,0.0236,2.0
2023-08-27,0.2751,0.1371,3,0.3333,0.5774,2,0,288.0,124,0.2751,0.1371,2.0
2023-09-03,0.2167,0.3064,2,0.1667,0.2357,2,1,289.0,80,0.2167,0.3064,2.0
2023-09-04,0.1005,0.1007,3,0.0,0.0,0,0,282.6667,118,0.1005,0.1007,0.0
2023-09-06,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-09-07,0.4333,,1,0.3333,,2,1,292.0,42,0.4333,,2.0
2023-09-08,0.0,,1,0.0,,0,0,134.0,19,0.0,,0.0
2023-09-09,0.1007,0.1424,2,0.0,0.0,0,0,233.0,65,0.1007,0.1424,0.0
2023-09-11,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-09-15,0.1507,0.0717,2,0.0,0.0,0,0,281.5,80,0.1507,0.0717,0.0
2023-09-16,0.0,,1,0.0,,0,0,289.0,40,0.0,,0.0
2023-09-17,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-09-20,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-09-22,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-09-23,0.0667,,1,1.0,,2,0,262.0,40,0.0667,,2.0
2023-09-25,0.0182,,1,1.0,,1,0,198.0,29,0.0182,,1.0
2023-09-26,0.4333,,1,1.0,,2,0,292.0,42,0.4333,,2.0
2023-09-27,0.25,0.2593,2,1.0,0.0,5,0,279.0,82,0.25,0.2593,5.0
2023-09-28,0.1906,,1,0.0,,0,0,291.0,42,0.1906,,0.0
2023-09-29,0.2014,,1,0.0,,0,0,286.0,40,0.2014,,0.0
2023-09-30,0.0,,1,0.0,,0,0,283.0,38,0.0,,0.0
2023-10-02,0.0333,0.0471,2,0.5,0.7071,2,0,228.5,66,0.0333,0.0471,2.0
2023-10-03,0.2167,0.3064,2,0.5,0.7071,3,0,288.5,80,0.2167,0.3064,3.0
2023-10-04,0.0667,,1,1.0,,2,0,268.0,40,0.0667,,2.0
2023-10-06,0.2,0.2028,3,0.4444,0.5092,4,1,280.0,122,0.2,0.2028,4.0
2023-10-07,0.1005,0.1007,3,0.0,0.0,0,0,289.3333,120,0.1005,0.1007,0.0
2023-10-10,0.0667,,1,1.0,,2,0,268.0,40,0.0667,,2.0
2023-10-11,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-10-15,0.2014,,1,0.0,,0,0,286.0,40,0.2014,,0.0
2023-10-16,0.0533,0.0189,2,0.5,0.7071,2,0,245.5,74,0.0533,0.0189,2.0
2023-10-20,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-10-21,0.0182,,1,1.0,,1,0,205.0,30,0.0182,,1.0
2023-10-22,0.2014,,1,0.0,,0,0,280.0,40,0.2014,,0.0
2023-10-23,0.2338,0.1855,3,0.6667,0.5774,4,0,280.6667,124,0.2338,0.1855,4.0
2023-10-24,-0.375,,1,-1.0,,0,1,127.0,21,0.375,,0.0
2023-10-25,0.1254,0.0961,4,0.0,0.0,0,0,246.0,138,0.1254,0.0961,0.0
2023-10-26,0.0858,0.0967,3,0.3333,0.5774,2,0,278.0,118,0.0858,0.0967,2.0
2023-10-27,0.2667,0.2357,2,0.1667,0.2357,2,1,287.0,82,0.2667,0.2357,2.0
2023-10-29,0.2014,0.0,2,0.0,0.0,0,0,290.5,82,0.2014,0.0,0.0
2023-10-30,0.2258,0.2936,2,0.6667,0.4714,4,1,247.0,71,0.2258,0.2936,4.0
2023-10-31,0.2014,,1,0.0,,0,0,295.0,42,0.2014,,0.0
2023-11-02,0.0667,,1,1.0,,2,0,268.0,42,0.0667,,2.0
2023-11-04,0.4333,,1,1.0,,3,0,292.0,42,0.4333,,3.0
2023-11-05,0.25,0.2593,2,1.0,0.0,5,0,279.0,82,0.25,0.2593,5.0
2023-11-06,0.4333,,1,1.0,,2,0,292.0,42,0.4333,,2.0
2023-11-07,0.0671,0.1163,3,0.3333,0.5774,1,0,239.6667,101,0.0671,0.1163,1.0
2023-11-10,0.1453,0.0641,2,0.0,0.0,0,0,281.0,80,0.1453,0.0641,0.0
2023-11-11,0.2111,0.2169,3,0.3333,0.5774,3,0,249.3333,105,0.2111,0.2169,3.0
2023-11-12,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-11-13,0.312,0.1716,2,0.1667,0.2357,2,1,287.0,82,0.312,0.1716,2.0
2023-11-14,0.4333,,1,0.3333,,2,1,293.0,42,0.4333,,2.0
2023-11-17,0.0833,0.0236,2,0.5,0.7071,2,0,273.5,80,0.0833,0.0236,2.0
2023-11-18,0.312,0.1716,2,0.1667,0.2357,2,1,287.5,82,0.312,0.1716,2.0
2023-11-21,0.0333,0.0471,2,0.5,0.7071,2,0,277.5,80,0.0333,0.0471,2.0
2023-11-23,0.2167,0.3064,2,0.5,0.7071,2,0,217.5,62,0.2167,0.3064,2.0
2023-11-25,0.2014,,1,0.0,,0,0,278.0,40,0.2014,,0.0
2023-11-26,0.0333,0.0471,2,0.5,0.7071,2,0,204.5,60,0.0333,0.0471,2.0
2023-11-27,0.2014,,1,0.0,,0,0,285.0,40,0.2014,,0.0
2023-11-28,0.2167,0.3064,2,0.5,0.7071,2,0,290.0,82,0.2167,0.3064,2.0
2023-11-29,0.4333,,1,0.3333,,2,1,293.0,42,0.4333,,2.0
2023-11-30,0.0837,0.0846,4,0.5,0.5774,4,0,276.75,160,0.0837,0.0846,4.0
2023-12-02,0.0667,,1,1.0,,2,0,266.0,40,0.0667,,2.0
2023-12-06,0.1507,0.0717,2,0.0,0.0,0,0,283.5,80,0.1507,0.0717,0.0
2023-12-07,0.0,,1,0.0,,0,0,283.0,38,0.0,,0.0
2023-12-09,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-12-12,0.2667,0.2357,2,0.5,0.7071,2,0,286.0,82,0.2667,0.2357,2.0
2023-12-16,0.2014,,1,0.0,,0,0,286.0,40,0.2014,,0.0
2023-12-17,0.0,,1,0.0,,0,0,283.0,38,0.0,,0.0
2023-12-19,0.0667,,1,1.0,,2,0,268.0,42,0.0667,,2.0
2023-12-20,0.4333,,1,0.3333,,2,1,293.0,42,0.4333,,2.0
2023-12-21,0.4333,,1,0.3333,,2,1,293.0,42,0.4333,,2.0
2023-12-22,0.0,,1,0.0,,0,0,301.0,40,0.0,,0.0
2023-12-24,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2023-12-25,0.1507,0.0717,2,0.0,0.0,0,0,286.5,82,0.1507,0.0717,0.0
2023-12-26,0.0667,,1,1.0,,2,0,268.0,42,0.0667,,2.0
2023-12-27,0.4333,,1,1.0,,2,0,291.0,42,0.4333,,2.0
2023-12-29,0.0,0.0,2,0.0,0.0,0,0,243.5,65,0.0,0.0,0.0
2023-12-30,0.0,,1,0.0,,0,0,285.0,38,0.0,,0.0
2023-12-31,0.0682,0.0964,2,0.0,0.0,0,0,223.0,60,0.0682,0.0964,0.0
2024-01-01,0.05,0.0707,2,0.0,0.0,0,0,282.0,78,0.05,0.0707,0.0
2024-01-02,0.1507,0.0717,2,0.0,0.0,0,0,281.5,80,0.1507,0.0717,0.0
2024-01-04,0.0667,,1,1.0,,2,0,262.0,40,0.0667,,2.0
2024-01-05,0.0667,0.0,2,1.0,0.0,4,0,264.0,80,0.0667,0.0,4.0
2024-01-08,0.1595,0.297,3,-0.2222,0.6939,2,4,266.3333,114,0.1595,0.297,0.5
2024-01-09,0.0667,,1,1.0,,2,0,268.0,40,0.0667,,2.0
2024-01-10,0.0,,1,1.0,,1,0,148.0,20,0.0,,1.0
2024-01-11,0.2014,,1,0.0,,0,0,284.0,40,0.2014,,0.0
2024-01-13,0.0333,0.0471,2,0.5,0.7071,2,0,228.5,65,0.0333,0.0471,2.0
2024-01-14,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2024-01-17,-0.2653,,1,-1.0,,0,1,129.0,21,0.2653,,0.0
2024-01-18,0.4333,,1,1.0,,2,0,291.0,42,0.4333,,2.0
2024-01-19,0.0,,1,0.0,,0,0,301.0,40,0.0,,0.0
2024-01-20,0.2014,,1,0.0,,0,0,288.0,42,0.2014,,0.0
2024-01-21,0.0667,,1,1.0,,2,0,268.0,42,0.0667,,2.0
2024-01-22,0.1005,0.1007,3,0.0,0.0,0,0,284.0,118,0.1005,0.1007,0.0
2024-01-23,0.0091,0.0129,2,0.5,0.7071,1,0,198.0,55,0.0091,0.0129,1.0
2024-01-25,0.0333,0.0471,2,0.5,0.7071,2,0,275.5,80,0.0333,0.0471,2.0
2024-01-27,0.0778,0.0192,3,0.6667,0.5774,4,0,270.3333,122,0.0778,0.0192,4.0
2024-01-28,0.05,0.0707,2,0.0,0.0,0,0,283.0,78,0.05,0.0707,0.0
2024-01-29,0.0833,0.0236,2,0.5,0.7071,2,0,273.5,80,0.0833,0.0236,2.0
2024-01-31,0.0,,1,1.0,,1,0,135.0,19,0.0,,1.0
2024-02-01,0.4333,,1,0.3333,,2,1,292.0,42,0.4333,,2.0
2024-02-04,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2024-02-05,0.0,,1,0.0,,0,0,289.0,40,0.0,,0.0
2024-02-06,0.0,,1,0.0,,0,0,285.0,38,0.0,,0.0
2024-02-07,-0.1784,0.278,2,-0.5,0.7071,0,1,168.0,51,0.1784,0.278,0.0
2024-02-08,0.2014,,1,0.0,,0,0,282.0,40,0.2014,,0.0
2024-02-09,0.1906,,1,0.0,,0,0,281.0,40,0.1906,,0.0
2024-02-10,0.0667,,1,1.0,,2,0,268.0,42,0.0667,,2.0
2024-02-11,0.0833,0.0236,2,0.5,0.7071,2,0,274.5,82,0.0833,0.0236,2.0
2024-02-12,0.4333,0.0,2,1.0,0.0,5,0,291.5,84,0.4333,0.0,5.0
2024-02-14,0.0833,0.0236,2,0.5,0.7071,2,0,274.5,82,0.0833,0.0236,2.0
2024-02-15,0.4333,,1,1.0,,3,0,292.0,42,0.4333,,3.0
2024-02-16,0.2167,0.3064,2,0.5,0.7071,2,0,290.5,82,0.2167,0.3064,2.0
2024-02-21,0.0333,0.0471,2,0.5,0.7071,2,0,274.5,78,0.0333,0.0471,2.0
2024-02-22,0.2014,,1,0.0,,0,0,282.0,40,0.2014,,0.0
2024-02-23,0.1227,0.0702,3,0.3333,0.5774,2,0,278.3333,120,0.1227,0.0702,2.0
2024-02-24,0.4333,,1,0.3333,,2,1,292.0,42,0.4333,,2.0
2024-02-26,0.0667,,1,1.0,,2,0,262.0,40,0.0667,,2.0
2024-02-27,0.0953,0.1348,2,0.0,0.0,0,0,283.0,78,0.0953,0.1348,0.0
2024-02-28,0.0333,0.0471,2,0.5,0.7071,2,0,273.5,78,0.0333,0.0471,2.0
2024-02-29,0.1906,,1,0.0,,0,0,291.0,42,0.1906,,0.0
2024-03-01,0.0667,,1,1.0,,2,0,266.0,40,0.0667,,2.0
2024-03-04,0.0667,,1,1.0,,2,0,266.0,40,0.0667,,2.0
2024-03-05,0.0,,1,0.0,,0,0,301.0,40,0.0,,0.0
2024-03-06,0.1444,0.2502,3,0.3333,0.5774,3,0,291.6667,120,0.1444,0.2502,3.0
2024-03-08,0.0,,1,0.0,,0,0,120.0,18,0.0,,0.0
2024-03-11,0.2,,1,0.0,,0,0,186.0,25,0.2,,0.0
2024-03-12,0.05,0.0707,2,0.0,0.0,0,0,232.5,66,0.05,0.0707,0.0
2024-03-14,0.0667,,1,1.0,,2,0,268.0,40,0.0667,,2.0
2024-03-15,0.1899,0.2216,3,0.3333,0.5774,3,0,239.0,102,0.1899,0.2216,3.0
2024-03-16,0.0,,1,0.0,,0,0,301.0,40,0.0,,0.0
2024-03-17,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2024-03-18,0.3201,0.1602,2,0.5,0.7071,3,0,210.5,60,0.3201,0.1602,3.0
2024-03-19,0.1167,,1,0.0,,0,0,177.0,27,0.1167,,0.0
2024-03-20,0.0667,,1,1.0,,2,0,266.0,40,0.0667,,2.0
2024-03-21,0.0,,1,0.0,,0,0,285.0,38,0.0,,0.0
2024-03-25,0.0667,,1,1.0,,2,0,268.0,40,0.0667,,2.0
2024-03-26,0.25,0.2593,2,1.0,0.0,4,0,276.5,82,0.25,0.2593,4.0
2024-03-27,0.1007,0.1424,2,0.0,0.0,0,0,289.0,80,0.1007,0.1424,0.0
2024-03-28,0.1,,1,0.0,,0,0,281.0,40,0.1,,0.0
2024-03-30,0.0667,,1,1.0,,2,0,266.0,40,0.0667,,2.0
